addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"NAGY S. UTCA 56., MEZŐSAS, Magyarország, 4134",COOP,,MEZŐSAS,Magyarország,,{'@spider': 'coop_dac'},,47.108306,21.565378,78. SZ. ÉLELMISZERBOLT,,,4134,1002715,,https://coop.hu/uzlet/1002715,,https://coop.hu/
"SZABADSÁG U. 93., MEZŐSZEMERE, Magyarország, 3378",COOP,,MEZŐSZEMERE,Magyarország,,{'@spider': 'coop_dac'},,47.7493731,20.5160489,38. SZ. VEGYESBOLT,,,3378,1004231,,https://coop.hu/uzlet/1004231,,https://coop.hu/
"RÁKÓCZI U. 11., MEZŐZOMBOR, Magyarország, 3931",COOP,,MEZŐZOMBOR,Magyarország,,{'@spider': 'coop_dac'},,48.151891,21.260295,244. SZ. COOP MINI,,,3931,1019690,,https://coop.hu/uzlet/1019690,,https://coop.hu/
"RÁKÓCZI U. 54., MIHÁLYGERGE, Magyarország, 3184",COOP,,MIHÁLYGERGE,Magyarország,,{'@spider': 'coop_dac'},,48.195456,19.633317,72. SZ. ABC,,,3184,1002113,,https://coop.hu/uzlet/1002113,,https://coop.hu/
"OROSZ I. UTCA 6., MIKEPÉRCS, Magyarország, 4271",COOP,,MIKEPÉRCS,Magyarország,,{'@spider': 'coop_dac'},,47.4400784,21.6347868,71. SZ. ABC,,,4271,1002847,,https://coop.hu/uzlet/1002847,,https://coop.hu/
"ONCSA SOR 10., MINDSZENT, Magyarország, 6630",COOP,,MINDSZENT,Magyarország,,{'@spider': 'coop_dac'},,46.5256,20.1897,230. SZ. ONCSA COOP ABC,,,6630,1001757,,https://coop.hu/uzlet/1001757,,https://coop.hu/
"TÉGLÁS U. 25., MINDSZENT, Magyarország, 6630",COOP,,MINDSZENT,Magyarország,,{'@spider': 'coop_dac'},,46.5188262,20.1975517,MARTON ABC,,,6630,1044066,,https://coop.hu/uzlet/1044066,,https://coop.hu/
"SZEDER U. 29., MISKOLC, Magyarország, 3533",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.0823151,20.721234,109. SZ. ABC,,,3533,1002259,,https://coop.hu/uzlet/1002259,,https://coop.hu/
"SZENTGYÖRGY U. 3., MISKOLC, Magyarország, 3529",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.0841227,20.7772132,106. SZ. PLATÁN ABC,,,3529,1002255,,https://coop.hu/uzlet/1002255,,https://coop.hu/
"SZENTGYÖRGY ÚT 22., MISKOLC, Magyarország, 3529",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.082484,20.7775405,140.SZ.,,,3529,1029693,,https://coop.hu/uzlet/1029693,,https://coop.hu/
"SZENTISTVÁN U. 1., MISKOLC, Magyarország, 3530",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.1034879,20.7736762,103. SZ. ABC SZUPERETT,,,3530,1002252,,https://coop.hu/uzlet/1002252,,https://coop.hu/
"SZENTPÉTERI KAPU 64., MISKOLC, Magyarország, 3526",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.1141526,20.789896,100. SZ. ABC,,,3526,1002247,,https://coop.hu/uzlet/1002247,,https://coop.hu/
"SZENTPÉTERI KAPU 95/A., MISKOLC, Magyarország, 3526",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.1200634,20.7874525,192.SZ. ZAMAT ABC,,,3526,1028113,,https://coop.hu/uzlet/1028113,,https://coop.hu/
"TESTVÉRVÁROSOK U. 8., MISKOLC, Magyarország, 3529",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.0824254,20.7840652,191.SZ.TESTVÉRVÁROSOK ABC,,,3529,1028112,,https://coop.hu/uzlet/1028112,,https://coop.hu/
"THÖKÖLY U. 2, MISKOLC, Magyarország, 3531",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.103387,20.757444,102. SZ. ABC SZUPERETT,,,3531,1002250,,https://coop.hu/uzlet/1002250,,https://coop.hu/
"VÖRÖSMARTY U. 74., MISKOLC, Magyarország, 3530",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.0992554,20.7950371,194.SZ. SZINVA ABC,,,3530,1028114,,https://coop.hu/uzlet/1028114,,https://coop.hu/
"VÖRÖSMARTY U.17., MISKOLC, Magyarország, 3525",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.1003854,20.7905369,150.SZ.COOP,,,3525,1029694,,https://coop.hu/uzlet/1029694,,https://coop.hu/
"SZOLÁRTSIK SÁNDOR TÉR 23., MISKOLC-GÖRÖMBÖLY, Magyarország, 3516",COOP,,MISKOLC-GÖRÖMBÖLY,Magyarország,,{'@spider': 'coop_dac'},,48.0566269,20.7881809,107. SZ. ABC,,,3516,1002256,,https://coop.hu/uzlet/1002256,,https://coop.hu/
"PETÔFI U. 62., MONOSTORAPÁTI, Magyarország, 8296",COOP,,MONOSTORAPÁTI,Magyarország,,{'@spider': 'coop_dac'},,46.9245623,17.553437,304 COOP ABC MONOSTORAPÁTI,,,8296,1038083,,https://coop.hu/uzlet/1038083,,https://coop.hu/
"VELEGI U.6., MÓR, Magyarország, 8060",COOP,,MÓR,Magyarország,,{'@spider': 'coop_dac'},,47.362508,18.183756,COOP ABC,,,8060,1045182,,https://coop.hu/uzlet/1045182,,https://coop.hu/
"WEKERLE U. 2., MÓR, Magyarország, 8060",COOP,,MÓR,Magyarország,,{'@spider': 'coop_dac'},,47.373083,18.207495,4 COOP SZUPER MÓR,,,8060,1003934,,https://coop.hu/uzlet/1003934,,https://coop.hu/
"RÖSZKEI ÚT 3., MÓRAHALOM, Magyarország, 6782",COOP,,MÓRAHALOM,Magyarország,,{'@spider': 'coop_dac'},,46.2157074,19.8895585,600. SZ. MÓRA COOP SZUPERMARKET ÁRUHÁZ,,,6782,1001577,,https://coop.hu/uzlet/1001577,,https://coop.hu/
"SZEGEDI U.34., MÓRAHALOM, Magyarország, 6782",COOP,,MÓRAHALOM,Magyarország,,{'@spider': 'coop_dac'},,46.2163321,19.8844439,503.SZ COOP ABC,,,6782,1036089,,https://coop.hu/uzlet/1036089,,https://coop.hu/
"ZRÍNYI U. 20., MOSONSZENTMIKLÓS, Magyarország, 9154",COOP,,MOSONSZENTMIKLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.7287058,17.4256907,8. SZ. ÜZLET,,,9154,1020358,,https://coop.hu/uzlet/1020358,,https://coop.hu/
"ZRINYI U. 2., MURAKERESZTÚR, Magyarország, 8834",COOP,,MURAKERESZTÚR,Magyarország,,{'@spider': 'coop_dac'},,46.3574162,16.8799419,81. SZ. VEGYESÜZLET,,,8834,1011407,,https://coop.hu/uzlet/1011407,,https://coop.hu/
"MUNKÁCSY U.16., NAGYKAMARÁS, Magyarország, 5751",COOP,,NAGYKAMARÁS,Magyarország,,{'@spider': 'coop_dac'},,46.4731611,21.1144866,KAMARÁS COOP ABC,,,5751,1038881,,https://coop.hu/uzlet/1038881,,https://coop.hu/
"MÁTYÁS KIRÁLY U. 24., NAGYMÁGOCS, Magyarország, 6622",COOP,,NAGYMÁGOCS,Magyarország,,{'@spider': 'coop_dac'},,46.5821181,20.4905809,170. SZ. COOP ABC,,,6622,1027250,,https://coop.hu/uzlet/1027250,,https://coop.hu/
"MADÁCH ÚT 9., NÓGRÁDSZAKÁL, Magyarország, 3187",COOP,,NÓGRÁDSZAKÁL,Magyarország,,{'@spider': 'coop_dac'},,48.182203,19.5254869,45. SZ. VEGYESBOLT,,,3187,1002105,,https://coop.hu/uzlet/1002105,,https://coop.hu/
"MÁRTÍROK ÚT 12., NYÍRGYULAJ, Magyarország, 4311",COOP,,NYÍRGYULAJ,Magyarország,,{'@spider': 'coop_dac'},,47.884073,22.088562,89. SZ. VEGYESBOLT,,,4311,1002010,,https://coop.hu/uzlet/1002010,,https://coop.hu/
"MEKCSEY U. 153., ÓZD, Magyarország, 3600",COOP,,ÓZD,Magyarország,,{'@spider': 'coop_dac'},,48.2288648,20.3150263,503. SZ. ABC,,,3600,1002042,,https://coop.hu/uzlet/1002042,,https://coop.hu/
"MÁRTÍROK U.6., OZORA, Magyarország, 7086",COOP,,OZORA,Magyarország,,{'@spider': 'coop_dac'},,46.753867,18.397638,86.SZ. PIPÓ COOP ABC,,,7086,1039741,,https://coop.hu/uzlet/1039741,,https://coop.hu/
"MEZÔVÉG U. 90., PANYOLA, Magyarország, 4913",COOP,,PANYOLA,Magyarország,,{'@spider': 'coop_dac'},,48.0418063,22.3975431,VEGYESBOLT,,,4913,1002795,,https://coop.hu/uzlet/1002795,,https://coop.hu/
"MARKOVITS U. 2., PÁPATESZÉR, Magyarország, 8556",COOP,,PÁPATESZÉR,Magyarország,,{'@spider': 'coop_dac'},,47.3862798,17.7012803,3003.SZ. ABC,,,8556,1004108,,https://coop.hu/uzlet/1004108,,https://coop.hu/
"MÁTYÁS U. 50., POLGÁR, Magyarország, 4090",COOP,,POLGÁR,Magyarország,,{'@spider': 'coop_dac'},,47.870451,21.1080539,18. SZ. DISZKONT,,,4090,1002125,,https://coop.hu/uzlet/1002125,,https://coop.hu/
"MÁJUS 1 ÚT 16., SAJÓKAZA, Magyarország, 3720",COOP,,SAJÓKAZA,Magyarország,,{'@spider': 'coop_dac'},,48.2869468,20.5905114,508. SZ. ÉLELMISZERBOLT,,,3720,1002312,,https://coop.hu/uzlet/1002312,,https://coop.hu/
"MÁRCIUS 15. TÉR 2., SALKÖVESKÚT, Magyarország, 9742",COOP,,SALKÖVESKÚT,Magyarország,,{'@spider': 'coop_dac'},,47.295511,16.693536,223. SZ. VEGYESBOLT,,,9742,1003324,,https://coop.hu/uzlet/1003324,,https://coop.hu/
"MÁTYÁS KIRÁLY U. 52., SELLYE, Magyarország, 7960",COOP,,SELLYE,Magyarország,,{'@spider': 'coop_dac'},,45.872707,17.8503789,93 COOP SZUPER SELLYE,,,7960,1027530,,https://coop.hu/uzlet/1027530,,https://coop.hu/
"MÁTYÁS KIRÁLY U. 72., SELLYE, Magyarország, 7960",COOP,,SELLYE,Magyarország,,{'@spider': 'coop_dac'},,45.871902,17.847447,1. SZ. ABC,,,7960,1006410,,https://coop.hu/uzlet/1006410,,https://coop.hu/
"MÁTYÁS KIRÁLY U.11., SELLYE, Magyarország, 7960",COOP,,SELLYE,Magyarország,,{'@spider': 'coop_dac'},,45.874225,17.856875,5.SZ. MINI COOP ABC,,,7960,1012520,,https://coop.hu/uzlet/1012520,,https://coop.hu/
"MÁJUS 1. U. 2., SIMASÁG, Magyarország, 9633",COOP,,SIMASÁG,Magyarország,,{'@spider': 'coop_dac'},,47.426118,16.841742,19. SZ. VEGYESBOLT,,,9633,1003127,,https://coop.hu/uzlet/1003127,,https://coop.hu/
"MÓRICZ ZS. ÚT 2., SZÁSZBEREK, Magyarország, 5053",COOP,,SZÁSZBEREK,Magyarország,,{'@spider': 'coop_dac'},,47.2948571,20.1451352,616. SZ.  ABC,,,5053,1000671,,https://coop.hu/uzlet/1000671,,https://coop.hu/
"MAGYAR U. 1., SZEGED-SZŐREG, Magyarország, 6771",COOP,,SZEGED-SZŐREG,Magyarország,,{'@spider': 'coop_dac'},,46.220859,20.1966949,701. SZ. RÓZSA COOP SZUPERMARKET ÁRUHÁZ,,,6771,1001581,,https://coop.hu/uzlet/1001581,,https://coop.hu/
"MINDSZENTI ÚT 33., SZEGVÁR, Magyarország, 6635",COOP,,SZEGVÁR,Magyarország,,{'@spider': 'coop_dac'},,46.5773392,20.2234981,202. SZ. ÉLELMISZERBOLT,,,6635,1001754,,https://coop.hu/uzlet/1001754,,https://coop.hu/
"MÓRI U. 39., SZÉKESFEHÉRVÁR, Magyarország, 8000",COOP,,SZÉKESFEHÉRVÁR,Magyarország,,{'@spider': 'coop_dac'},,47.207899,18.402626,FECSKEPARTI ABC,,,8000,1042031,,https://coop.hu/uzlet/1042031,,https://coop.hu/
"MARX-TÉR 31., SZENDRŐ, Magyarország, 3752",COOP,,SZENDRŐ,Magyarország,,{'@spider': 'coop_dac'},,48.4117637,20.7185465,112. SZ. ABC,,,3752,1043117,,https://coop.hu/uzlet/1043117,,https://coop.hu/
"MÁRIAÚJFALUSI ÚT 60., SZENTGOTTHÁRD, Magyarország, 9970",COOP,,SZENTGOTTHÁRD,Magyarország,,{'@spider': 'coop_dac'},,46.9481899,16.312718,9. SZ. VEGYESBOLT,,,9970,1011168,,https://coop.hu/uzlet/1011168,,https://coop.hu/
"MUNKÁCSY U. 2., SZENTLŐRINC, Magyarország, 7940",COOP,,SZENTLŐRINC,Magyarország,,{'@spider': 'coop_dac'},,46.0409041,17.9858503,131 COOP MINI SZENTLŐRINC,,,7940,1016362,,https://coop.hu/uzlet/1016362,,https://coop.hu/
"MISKOLCI ÚT 86., SZILVÁSVÁRAD, Magyarország, 3348",COOP,,SZILVÁSVÁRAD,Magyarország,,{'@spider': 'coop_dac'},,48.107977,20.387441,221.SZ.COOP ABC,,,3348,1041918,,https://coop.hu/uzlet/1041918,,https://coop.hu/
"MEGYASZÓI U. 1/C, TAKTAHARKÁNY, Magyarország, 3922",COOP,,TAKTAHARKÁNY,Magyarország,,{'@spider': 'coop_dac'},,48.0921247,21.1258781,821. SZ. ABC,,,3922,1002466,,https://coop.hu/uzlet/1002466,,https://coop.hu/
"MUNKÁCSY ÚT 17., TARCAL, Magyarország, 3915",COOP,,TARCAL,Magyarország,,{'@spider': 'coop_dac'},,48.128625,21.3429099,141. SZ. ÉLELMISZER,,,3915,1018340,,https://coop.hu/uzlet/1018340,,https://coop.hu/
"MAGOSLIGETI ÚTFÉL, TISZABECS, Magyarország, 4951",COOP,,TISZABECS,Magyarország,,{'@spider': 'coop_dac'},,48.0774972,22.8100919,3. TISZA-ÉLELMISZER,,,4951,1008844,,https://coop.hu/uzlet/1008844,,https://coop.hu/
"MAGYAR U. 2., TÓTVÁZSONY, Magyarország, 8246",COOP,,TÓTVÁZSONY,Magyarország,,{'@spider': 'coop_dac'},,47.010552,17.7868287,ÉLELMISZER VEGYESBOLT,,,8246,1031354,,https://coop.hu/uzlet/1031354,,https://coop.hu/
"MÁRCIUS 15. TÉR 3-4., VASVÁR, Magyarország, 9800",COOP,,VASVÁR,Magyarország,,{'@spider': 'coop_dac'},,47.049351,16.799769,12.SZ. ABC,,,9800,1003355,,https://coop.hu/uzlet/1003355,,https://coop.hu/
"MUNKÁCSY M. U. 1, VESZPRÉM, Magyarország, 8200",COOP,,VESZPRÉM,Magyarország,,{'@spider': 'coop_dac'},,47.1031095,17.9146244,84 COOP MINI VESZPRÉM,,,8200,1003967,,https://coop.hu/uzlet/1003967,,https://coop.hu/
"MÉRLEG TÉR 1., ZALAEGERSZEG, Magyarország, 8900",COOP,,ZALAEGERSZEG,Magyarország,,{'@spider': 'coop_dac'},,46.847575,16.844604,206 COOP MINI ZALAEGERSZEG,,,8900,1027902,,https://coop.hu/uzlet/1027902,,https://coop.hu/
"PETŐFI U. 78, NÁDASD, Magyarország, 9915",COOP,,NÁDASD,Magyarország,,{'@spider': 'coop_dac'},,46.96643,16.6043602,71. SZ. ABC,,,9915,1003301,,https://coop.hu/uzlet/1003301,,https://coop.hu/
"ZRÍNYI U. 4., NAGYACSÁD, Magyarország, 8521",COOP,,NAGYACSÁD,Magyarország,,{'@spider': 'coop_dac'},,47.364667,17.373504,161. SZ. VEGYESBOLT,,,8521,1004019,,https://coop.hu/uzlet/1004019,,https://coop.hu/
"PETŐFI U. 5., NAGYAR, Magyarország, 4922",COOP,,NAGYAR,Magyarország,,{'@spider': 'coop_dac'},,48.0570161,22.5546385,ÉLELMISZERBOLT NAGYAR,,,4922,1039436,,https://coop.hu/uzlet/1039436,,https://coop.hu/
"RÁKÓCZI U. 15/A, NAGYATÁD, Magyarország, 7500",COOP,,NAGYATÁD,Magyarország,,{'@spider': 'coop_dac'},,46.2151897,17.3628251,5. SZ. ÉLELMISZERBOLT,,,7500,1033115,,https://coop.hu/uzlet/1033115,,https://coop.hu/
"SZÉCHENYI TÉR 37., NAGYATÁD, Magyarország, 7500",COOP,,NAGYATÁD,Magyarország,,{'@spider': 'coop_dac'},,46.2295504,17.3637647,48. SZ. ABC ÁRUHÁZ,,,7500,1033123,,https://coop.hu/uzlet/1033123,,https://coop.hu/
"ZRÍNYI U. 37., NAGYBAJOM, Magyarország, 7561",COOP,,NAGYBAJOM,Magyarország,,{'@spider': 'coop_dac'},,46.403898,17.511654,107. SZ. VEGYESÜZLET,,,7561,1039928,,https://coop.hu/uzlet/1039928,,https://coop.hu/
"PETÔFI TÉR 1., NAGYBERÉNY, Magyarország, 8656",COOP,,NAGYBERÉNY,Magyarország,,{'@spider': 'coop_dac'},,46.7884735,18.1779123,39. SZ. VEGYESBOLT,,,8656,1047007,,https://coop.hu/uzlet/1047007,,https://coop.hu/
"VASVÁRI PÁL U. 85., NAGYCSERKESZ, Magyarország, 4445",COOP,,NAGYCSERKESZ,Magyarország,,{'@spider': 'coop_dac'},,47.9628373,21.5525267,"137. SZ. ""KIKELET"" ABC",,,4445,1002184,,https://coop.hu/uzlet/1002184,,https://coop.hu/
"PETŐFI U. 17., NAGYDOROG, Magyarország, 7044",COOP,,NAGYDOROG,Magyarország,,{'@spider': 'coop_dac'},,46.6180963,18.6602762,69 COOP ABC NAGYDOROG,,,7044,1003819,,https://coop.hu/uzlet/1003819,,https://coop.hu/
"VASÚT U. 9., NAGYECSED, Magyarország, 4355",COOP,,NAGYECSED,Magyarország,,{'@spider': 'coop_dac'},,47.8641443,22.3826939,IFJÚSÁG ABC,,,4355,1002201,,https://coop.hu/uzlet/1002201,,https://coop.hu/
"RADNÓTI ÚT 1, NAGYESZTERGÁR, Magyarország, 8415",COOP,,NAGYESZTERGÁR,Magyarország,,{'@spider': 'coop_dac'},,47.282588,17.9042949,15. SZ. VEGYESBOLT,,,8415,1004079,,https://coop.hu/uzlet/1004079,,https://coop.hu/
"RADNÓTI ÚT 69., NAGYESZTERGÁR, Magyarország, 8415",COOP,,NAGYESZTERGÁR,Magyarország,,{'@spider': 'coop_dac'},,47.2747268,17.9022614,21. SZ. ÉLELMISZERBOLT,,,8415,1004093,,https://coop.hu/uzlet/1004093,,https://coop.hu/
"PETŐFI SÁNDOR U. 64., NAGYGERESD, Magyarország, 9664",COOP,,NAGYGERESD,Magyarország,,{'@spider': 'coop_dac'},,47.392414,16.927197,8. SZ. VEGYESBOLT,,,9664,1011256,,https://coop.hu/uzlet/1011256,,https://coop.hu/
"SZABADSÁG TÉR 2., NAGYKÁLLÓ, Magyarország, 4320",COOP,,NAGYKÁLLÓ,Magyarország,,{'@spider': 'coop_dac'},,47.8733389,21.8465234,10. SZ. ABC,,,4320,1002231,,https://coop.hu/uzlet/1002231,,https://coop.hu/
"OLAJ U. 27., NAGYKANIZSA, Magyarország, 8800",COOP,,NAGYKANIZSA,Magyarország,,{'@spider': 'coop_dac'},,46.444451,16.9943359,106 COOP MINI NAGYKANIZSA,,,8800,1003966,,https://coop.hu/uzlet/1003966,,https://coop.hu/
"PLATÁN SOR 5., NAGYKANIZSA, Magyarország, 8800",COOP,,NAGYKANIZSA,Magyarország,,{'@spider': 'coop_dac'},,46.455091,16.9992726,103 COOP SZUPER NAGYKANIZSA,,,8800,1003946,,https://coop.hu/uzlet/1003946,,https://coop.hu/
"RÓZSA U. 3., NAGYKANIZSA, Magyarország, 8800",COOP,,NAGYKANIZSA,Magyarország,,{'@spider': 'coop_dac'},,46.4536924,17.0046974,101 COOP SZUPER NAGYKANIZSA,,,8800,1003941,,https://coop.hu/uzlet/1003941,,https://coop.hu/
"TEMPLOM TÉR 12., NAGYKANIZSA, Magyarország, 8800",COOP,,NAGYKANIZSA,Magyarország,,{'@spider': 'coop_dac'},,46.4579642,16.9608689,MEDIUM MARKET VEGYESBOLT,,,8800,1032538,,https://coop.hu/uzlet/1032538,,https://coop.hu/
"TÖRÖKVÁRI U. 63, NAGYKANIZSA-BAJCSA, Magyarország, 8835",COOP,,NAGYKANIZSA-BAJCSA,Magyarország,,{'@spider': 'coop_dac'},,46.396731,16.937219,86. SZ. ABC,,,8835,1019318,,https://coop.hu/uzlet/1019318,,https://coop.hu/
"SZABADSÁG TÉR 12., NAGYKÁTA, Magyarország, 2760",COOP,,NAGYKÁTA,Magyarország,,{'@spider': 'coop_dac'},,47.4175793,19.7412709,11. SZ. COOP SZUPER NAGYKÁTA,,,2760,1000686,,https://coop.hu/uzlet/1000686,,https://coop.hu/
"NAGY U.107/A., NAGYKÓNYI, Magyarország, 7092",COOP,,NAGYKÓNYI,Magyarország,,{'@spider': 'coop_dac'},,46.592347,18.2023575,35 SZ. NAPFÉNY ABC,,,7092,1001438,,https://coop.hu/uzlet/1001438,,https://coop.hu/
"SZÉCHENYI TÉR 17., NAGYKŐRÖS, Magyarország, 2750",COOP,,NAGYKŐRÖS,Magyarország,,{'@spider': 'coop_dac'},,47.0342139,19.7781321,17. SZ. MINI COOP,,,2750,1031363,,https://coop.hu/uzlet/1031363,,https://coop.hu/
"SZOLNOKI ÚT 89., NAGYKŐRÖS, Magyarország, 2750",COOP,,NAGYKŐRÖS,Magyarország,,{'@spider': 'coop_dac'},,47.0285283,19.7991787,SZOLNOKI ÚTI ABC,,,2750,1031591,,https://coop.hu/uzlet/1031591,,https://coop.hu/
"SZABADSÁG TÉR 2., NAGYKÖRŰ, Magyarország, 5065",COOP,,NAGYKÖRŰ,Magyarország,,{'@spider': 'coop_dac'},,47.273743,20.45692,700. SZ. ABC,,,5065,1000681,,https://coop.hu/uzlet/1000681,,https://coop.hu/
"TÁNCSICS M. U. 3, NAGYKÖRŰ, Magyarország, 5065",COOP,,NAGYKÖRŰ,Magyarország,,{'@spider': 'coop_dac'},,47.2817916,20.4370392,701. SZ. ÉLELMISZERBOLT,,,5065,1000684,,https://coop.hu/uzlet/1000684,,https://coop.hu/
"RÁKÓCZI U. 123., NAGYLÓC, Magyarország, 3175",COOP,,NAGYLÓC,Magyarország,,{'@spider': 'coop_dac'},,48.0322186,19.5760553,6. SZ. ABC,,,3175,1002108,,https://coop.hu/uzlet/1002108,,https://coop.hu/
"PETÔFI U. 67., NAGYMÁNYOK, Magyarország, 7355",COOP,,NAGYMÁNYOK,Magyarország,,{'@spider': 'coop_dac'},,46.2811236,18.4591515,MÜLLER-COOP ABC,,,7355,1003959,,https://coop.hu/uzlet/1003959,,https://coop.hu/
"PETŐFI U. 1., NAGYOROSZI, Magyarország, 2645",COOP,,NAGYOROSZI,Magyarország,,{'@spider': 'coop_dac'},,48.0067263,19.0920949,271.SZ.COOP MINI NAGYOROSZI,,,2645,1034422,,https://coop.hu/uzlet/1034422,,https://coop.hu/
"PETŐFI U. 2/C., NAGYVÁZSONY, Magyarország, 8291",COOP,,NAGYVÁZSONY,Magyarország,,{'@spider': 'coop_dac'},,46.9823707,17.6942021,KINIZSI DISZKONT-ÉLELMISZER,,,8291,1009158,,https://coop.hu/uzlet/1009158,,https://coop.hu/
"PETÔFI SÁNDOR U. 45/A., NÁRAI, Magyarország, 9797",COOP,,NÁRAI,Magyarország,,{'@spider': 'coop_dac'},,47.1928492,16.552471,215. SZ. ABC,,,9797,1003314,,https://coop.hu/uzlet/1003314,,https://coop.hu/
"RÁKÓCZI ÚT 123., NASZÁLY, Magyarország, 2899",COOP,,NASZÁLY,Magyarország,,{'@spider': 'coop_dac'},,47.6850443,18.2475511,14. FORRÁS ÜZLET,,,2899,1015741,,https://coop.hu/uzlet/1015741,,https://coop.hu/
"RÁKÓCZI U. 39., NÉGYES, Magyarország, 3463",COOP,,NÉGYES,Magyarország,,{'@spider': 'coop_dac'},,47.7006817,20.6996814,232.SZ. COOP MINI,,,3463,1019657,,https://coop.hu/uzlet/1019657,,https://coop.hu/
"RÁKÓCZI U. 58., NEMESBÜK, Magyarország, 8371",COOP,,NEMESBÜK,Magyarország,,{'@spider': 'coop_dac'},,46.8243667,17.1434775,22. SZ. ÉLELMISZERBOLT,,,8371,1003100,,https://coop.hu/uzlet/1003100,,https://coop.hu/
"PETÔFI U. 1., NEMESGÖRZSÖNY, Magyarország, 8522",COOP,,NEMESGÖRZSÖNY,Magyarország,,{'@spider': 'coop_dac'},,47.393061,17.358683,159. SZ. VEGYESBOLT,,,8522,1004018,,https://coop.hu/uzlet/1004018,,https://coop.hu/
"PETŐFI UTCA 41., NEMESKOCS, Magyarország, 9542",COOP,,NEMESKOCS,Magyarország,,{'@spider': 'coop_dac'},,47.2043664,17.1861994,66. SZ. VEGYESBOLT,,,9542,1006314,,https://coop.hu/uzlet/1006314,,https://coop.hu/
"SZABADSÁG U. 33., NEMESKOLTA, Magyarország, 9775",COOP,,NEMESKOLTA,Magyarország,,{'@spider': 'coop_dac'},,47.1421055,16.7661003,262. SZ. ABC,,,9775,1003340,,https://coop.hu/uzlet/1003340,,https://coop.hu/
"SZŐLŐ U. 61., NEMESNÁDUDVAR, Magyarország, 6345",COOP,,NEMESNÁDUDVAR,Magyarország,,{'@spider': 'coop_dac'},,46.3344669,19.05168,ÉLELMISZER BOLT,,,6345,1040517,,https://coop.hu/uzlet/1040517,,https://coop.hu/
"PETŐFI UTCA 24., NEMESRÁDÓ, Magyarország, 8915",COOP,,NEMESRÁDÓ,Magyarország,,{'@spider': 'coop_dac'},,46.7804052,16.994238,PÁLFI ZOLTÁN,,,8915,1019252,,https://coop.hu/uzlet/1019252,,https://coop.hu/
"PETŐFI U. 42., NEMESREMPEHOLLÓS, Magyarország, 9782",COOP,,NEMESREMPEHOLLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.0942864,16.6823945,57. SZ. ÉLELMISZERBOLT,,,9782,1003294,,https://coop.hu/uzlet/1003294,,https://coop.hu/
"RÁKÓCZI U. 33., NEMESSZALÓK, Magyarország, 9533",COOP,,NEMESSZALÓK,Magyarország,,{'@spider': 'coop_dac'},,47.2753467,17.3012357,129. SZ. VEGYESBOLT,,,9533,1004007,,https://coop.hu/uzlet/1004007,,https://coop.hu/
"PETŐFI ÚT 23., NEMESSZENTANDRÁS, Magyarország, 8925",COOP,,NEMESSZENTANDRÁS,Magyarország,,{'@spider': 'coop_dac'},,46.774847,16.940854,TÜNDE MINI ABC,,,8925,1018737,,https://coop.hu/uzlet/1018737,,https://coop.hu/
"RÁKÓCZI U.2., NEMESVID, Magyarország, 8738",COOP,,NEMESVID,Magyarország,,{'@spider': 'coop_dac'},,46.491164,17.255811,233 COOP MINI NEMESVID,,,8738,1028585,,https://coop.hu/uzlet/1028585,,https://coop.hu/
"RÁKÓCZI U. 2., NÉMETKÉR, Magyarország, 7039",COOP,,NÉMETKÉR,Magyarország,,{'@spider': 'coop_dac'},,46.7165533,18.7648347,HANOL MINI ABC,,,7039,1003804,,https://coop.hu/uzlet/1003804,,https://coop.hu/
"SZÉCHENYI U. 10., NÉMETKÉR, Magyarország, 7039",COOP,,NÉMETKÉR,Magyarország,,{'@spider': 'coop_dac'},,46.7176625,18.763431,40.SZ. MINI COOP,,,7039,1034138,,https://coop.hu/uzlet/1034138,,https://coop.hu/
"PARK U. 1., NÉZSA, Magyarország, 2618",COOP,,NÉZSA,Magyarország,,{'@spider': 'coop_dac'},,47.8468844,19.2937588,266.SZ.COOP MINI NÉZSA,,,2618,1034417,,https://coop.hu/uzlet/1034417,,https://coop.hu/
"VASÚT U. 1., NICK, Magyarország, 9652",COOP,,NICK,Magyarország,,{'@spider': 'coop_dac'},,47.4674987,19.0221255,2. SZ.VEGYESBOLT,,,9652,1003128,,https://coop.hu/uzlet/1003128,,https://coop.hu/
